Fundamental Rank,Ticker,Short Name,Sector,Industry,Market Cap,Fundamental Score,Fundamental Grade,Fundamental Percentile,Value Score,Quality Score,Growth Score,Stability Score,Sector Fundamental Rank,Quality Value Signal,Forward PER,PBR,PSR,EV/EBITDA,FCF Yield,ROE,ROA,Operating Margin,Profit Margin,Revenue CAGR,Revenue CAGR Years Used,Revenue CAGR Method,Revenue Growth,Earnings Growth,Debt/Equity,Free Cash Flow,Operating Cash Flow,PBR Percentile,Forward PER Percentile,PSR Percentile,EV/EBITDA Percentile,FCF Yield Percentile,ROE Percentile,ROA Percentile,Operating Margin Percentile,Profit Margin Percentile,Data Quality,Failed Reason,Debt/Equity Raw,Growth CAGR Raw,Growth Earnings Raw,Growth Revenue Raw,Stability Debt Raw,Stability History Raw
299,PH,Parker-Hannifin Corporation,Industrials,Specialty Industrial Machinery,119678287872.0,53.34,C,40.76,9.55,21.58,9.7,12.5,48,,24.246199,7.7725387,5.566691,22.727,0.0247475968169572,0.25076,0.09787,0.23458,0.16968,0.0408635894332132,3.0,Yearly,0.098,0.193,0.5666,2961750016.0,4364000256.0,0.3283582089552239,0.29577464788732394,0.22535211267605634,0.2,0.2714285714285714,0.6119402985074627,0.7142857142857143,0.7746478873239436,0.7605633802816901,OK,,56.66,2.7,5.0,2.0,5.0,1.5
300,XOM,ExxonMobil Holdings Corporation,Energy,Oil & Gas Integrated,675299262464.0,53.33,C,40.56,17.11,11.72,10.0,14.5,13,,15.219628,2.6035192,1.8703241,10.291,0.0306101334992972,0.12584,0.055209998,0.15859,0.09072,-0.0668899154629597,3.0,Yearly,0.441,1.128,0.15921,20671000576.0,59726999552.0,0.5555555555555556,0.5,0.6666666666666666,0.4444444444444444,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.4444444444444444,0.3333333333333333,OK,,15.921,0.0,6.0,4.0,7.0,1.5
301,QCOM,QUALCOMM Incorporated,Technology,Semiconductors,188405858304.0,53.26,C,40.36,20.6,17.46,2.7,12.5,58,,17.263533,6.7413154,4.275247,16.02,0.0543560616436658,0.33754003,0.11612,0.18528,0.21013,0.0006330832838727,3.0,Yearly,-0.04,-0.23,0.5521,10241000448.0,12401000448.0,0.5205479452054794,0.48717948717948717,0.620253164556962,0.6666666666666666,0.717948717948718,0.581081081081081,0.7051282051282052,0.35443037974683544,0.5569620253164557,OK,,55.21,2.7,0.0,0.0,5.0,1.5
302,DRI,"Darden Restaurants, Inc.",Consumer Cyclical,Restaurants,23777914880.0,53.22,C,40.16,11.98,20.24,13.5,7.5,35,,16.903568,10.82218,1.7998708,15.185,0.0332651109229641,0.53718,0.07722,0.14142,0.09134,0.0799807207834049,3.0,Yearly,0.137,0.36,3.64507,790974976.0,1848300032.0,0.25,0.38181818181818183,0.48148148148148145,0.34545454545454546,0.37037037037037035,0.8636363636363636,0.4909090909090909,0.6,0.4909090909090909,OK,,364.507,4.5,6.0,3.0,0.0,1.5
303,SO,Southern Company (The),Utilities,Utilities - Regulated Electric,101623062528.0,53.05,C,39.96,15.71,21.65,9.7,6.0,9,,17.939568,2.5681725,3.3673437,12.519,-0.0385087290094387,0.114829995,0.03271,0.29612,0.15435,0.0031097339006953,3.0,Yearly,0.001,0.304,1.82058,-3913374976.0,10650999808.0,0.2,0.3548387096774194,0.2903225806451613,0.6451612903225806,0.8064516129032258,0.7419354838709677,0.7419354838709677,0.9032258064516129,0.6774193548387096,OK,,182.058,2.7,6.0,1.0,1.5,1.5
304,AVY,Avery Dennison Corporation,Consumer Cyclical,Packaging & Containers,12868068352.0,52.96,C,39.76,20.05,16.91,7.0,9.0,36,,15.178469,5.5483303,1.3914282,10.924,0.0780692154035583,0.3116,0.08394,0.13586001,0.076220006,-0.0068242757687662,3.0,Yearly,0.109,0.108,1.58653,1004600000.0,1233600000.0,0.4318181818181818,0.5454545454545454,0.5370370370370371,0.6363636363636364,0.7777777777777778,0.5454545454545454,0.5636363636363636,0.5272727272727272,0.45454545454545453,OK,,158.653,0.0,4.0,3.0,1.5,1.5
305,L,Loews Corporation,Financial Services,Insurance - Property & Casualty,22217203712.0,52.87,C,39.56,21.2,7.67,10.5,13.5,44,,37.47586,1.1621293,1.188467,7.904,0.0568028279507724,0.09313,0.01909,0.14533,0.09024,0.0896173166127398,3.0,Yearly,0.039,0.156,0.44609,1262000000.0,2575000064.0,0.9193548387096774,0.015625,0.921875,0.7837837837837838,0.475,0.19047619047619047,0.390625,0.09375,0.09375,OK,,44.609,4.5,5.0,1.0,6.0,1.5
306,ORCL,Oracle Corporation,Technology,Software - Infrastructure,465570562048.0,52.65,C,39.36,14.31,18.54,15.3,4.5,59,,14.738281,12.394939,6.911985,19.977,-0.0527025376605969,0.53376,0.06505,0.36202,0.25368,0.1047673281656571,3.0,Yearly,0.206,0.219,3.8887,-24536750080.0,31977000960.0,0.3287671232876712,0.6923076923076923,0.4177215189873418,0.5,0.038461538461538464,0.7837837837837838,0.34615384615384615,0.7848101265822784,0.6962025316455697,OK,,388.87,6.3,5.0,4.0,0.0,1.5
307,KDP,Keurig Dr Pepper Inc.,Consumer Defensive,Beverages - Non-Alcoholic,43655299072.0,52.62,C,39.17,20.97,10.65,8.5,12.5,16,,12.656431,1.7439523,2.1729865,17.664,0.1055370142442807,0.051,0.03378,0.12888,0.07103,0.0570559481072057,3.0,Yearly,0.756,-0.9,0.99649,4607249920.0,2527000064.0,0.7941176470588235,0.6944444444444444,0.3611111111111111,0.19444444444444445,0.8055555555555556,0.2647058823529412,0.08333333333333333,0.4722222222222222,0.5277777777777778,OK,,99.649,4.5,0.0,4.0,5.0,1.5
308,PG,Procter & Gamble Company (The),Consumer Defensive,Household & Personal Products,331305975808.0,52.23,C,38.97,11.18,24.84,3.7,12.5,17,,19.276197,6.216063,3.8067145,14.448,0.0400864320772064,0.30290002,0.107209995,0.22084999,0.18437,0.0200256940933993,3.0,Yearly,0.015,-0.155,0.6448999999999999,13280874496.0,19555999744.0,0.38235294117647056,0.25,0.1388888888888889,0.3888888888888889,0.3055555555555556,0.7647058823529411,0.8888888888888888,0.8055555555555556,0.8333333333333334,OK,,64.49,2.7,0.0,1.0,5.0,1.5
309,MDLZ,"Mondelez International, Inc.",Consumer Defensive,Confectioners,79667150848.0,52.19,C,38.77,13.12,15.07,11.5,12.5,18,,18.567158,3.0005288,2.0079937,16.292,0.0282723182142837,0.13340001,0.04123,0.21978001,0.08862001,0.069565782151677,3.0,Yearly,0.041,1.449,0.82643,2252375040.0,4435999744.0,0.6176470588235294,0.2777777777777778,0.3888888888888889,0.2777777777777778,0.2222222222222222,0.38235294117647056,0.19444444444444445,0.7777777777777778,0.6111111111111112,OK,,82.643,4.5,6.0,1.0,5.0,1.5
310,SCHW,Charles Schwab Corporation (The,Financial Services,Capital Markets,184243421184.0,52.07,C,38.57,10.53,21.34,12.7,7.5,45,,13.651379,4.1906934,7.079478,,,0.20273,0.020680001,0.52277,0.38793,0.0483429560308108,3.0,Yearly,0.209,0.426,1.5110599999999998,,11416999936.0,0.20967741935483872,0.46875,0.15625,,,0.6984126984126984,0.40625,0.90625,0.9375,PARTIAL,,151.106,2.7,6.0,4.0,1.5,1.5
311,CAG,"ConAgra Brands, Inc.",Consumer Defensive,Packaged Foods,7231126528.0,52.06,C,38.37,32.56,7.57,1.43,10.5,19,,9.737142,1.137373,0.64096636,8.36,0.1187920024181327,-0.25064,0.04404,0.13771,-0.16985,-0.0277913506558032,3.0,Yearly,0.036,,1.17577,859000000.0,1402099968.0,0.9117647058823529,0.9722222222222222,0.8333333333333334,0.9166666666666666,0.9722222222222222,0.029411764705882353,0.2222222222222222,0.5,0.05555555555555555,OK,,117.577,0.0,0.0,1.0,3.0,1.5
312,GEV,GE Vernova Inc.,Industrials,Specialty Industrial Machinery,253293887488.0,52.04,C,38.17,7.03,17.02,14.5,13.5,49,,37.62692,21.183651,6.1230907,63.878,0.0620706858263401,0.82577,0.02544,0.07466,0.23035,0.0868232631682299,3.0,Yearly,0.219,0.328,0.28364,15722125312.0,14138999808.0,0.05970149253731343,0.04225352112676056,0.18309859154929578,0.02857142857142857,0.8857142857142857,0.9402985074626866,0.08571428571428572,0.16901408450704225,0.9577464788732394,OK,,28.364,4.5,6.0,4.0,6.0,1.5
313,C,"Citigroup, Inc.",Financial Services,Banks - Diversified,231150796800.0,51.95,C,37.97,27.35,7.91,12.2,4.5,46,,10.696026,1.2009971,2.8288476,,,0.08529,0.0066299997,0.36229,0.21832001,0.0458965468107859,3.0,Yearly,0.155,0.61,,,-18296999936.0,0.9032258064516129,0.6875,0.625,,,0.12698412698412698,0.0625,0.578125,0.40625,PARTIAL,,,2.7,6.0,3.5,0.0,1.5
314,JPM,JP Morgan Chase & Co.,Financial Services,Banks - Diversified,942885240832.0,51.94,C,37.77,12.55,18.59,16.3,4.5,47,,14.181599,2.666852,5.060352,,,0.17789,0.0136,0.50394,0.34921002,0.1249705229407649,3.0,Yearly,0.304,0.469,,,-162533998592.0,0.3870967741935484,0.375,0.21875,,,0.5714285714285714,0.28125,0.890625,0.859375,PARTIAL,,,6.3,6.0,4.0,0.0,1.5
315,NDAQ,"Nasdaq, Inc.",Financial Services,Financial Data & Stock Exchanges,52666847232.0,51.88,C,37.57,6.04,21.84,11.5,12.5,48,,20.139063,4.4170456,9.381341,18.459,0.0321169791035499,0.16521999,0.058530003,0.49333,0.35037,0.0989013108210579,3.0,Yearly,0.149,0.141,0.77687,1691500032.0,2246000128.0,0.1935483870967742,0.140625,0.109375,0.16216216216216217,0.225,0.5079365079365079,0.765625,0.84375,0.875,OK,,77.687,4.5,4.0,3.0,5.0,1.5
316,GNRC,Generac Holdlings Inc.,Industrials,Specialty Industrial Machinery,11003505664.0,51.85,C,37.38,19.45,9.9,9.0,13.5,50,,15.776343,3.8237402,2.478975,19.431,0.0262694927259138,0.09491,0.04721,0.17932,0.05817,-0.0266714906950039,3.0,Yearly,0.106,0.92,0.49003,289056512.0,548132992.0,0.6865671641791045,0.7605633802816901,0.6056338028169014,0.35,0.3142857142857143,0.14925373134328357,0.2571428571428571,0.5211267605633803,0.23943661971830985,OK,,49.003,0.0,6.0,3.0,6.0,1.5
317,LEN,Lennar Corporation,Consumer Cyclical,Residential Construction,19454691328.0,51.79,C,37.18,27.53,8.05,2.7,13.5,37,,12.594525,0.8998229,0.594268,10.456,0.0554069965864019,0.07368,0.03943,0.052750003,0.04934,0.0050816327652891,3.0,Yearly,-0.052,-0.315,0.28692,1077926016.0,882990976.0,1.0,0.6909090909090909,0.8518518518518519,0.7090909090909091,0.6296296296296297,0.2727272727272727,0.18181818181818182,0.12727272727272726,0.2909090909090909,OK,,28.692,2.7,0.0,0.0,6.0,1.5
318,TJX,"TJX Companies, Inc. (The)",Consumer Cyclical,Apparel Retail,138728718336.0,51.72,C,36.98,8.91,20.81,11.5,10.5,38,,21.84456,13.397069,2.2245357,16.516,0.0317030612605226,0.62171,0.13543001,0.10909,0.09729,0.0653049312367179,3.0,Yearly,0.054,0.236,1.3441900000000002,4398125056.0,8033999872.0,0.18181818181818182,0.21818181818181817,0.35185185185185186,0.2727272727272727,0.35185185185185186,0.8863636363636364,0.8181818181818182,0.2909090909090909,0.5454545454545454,OK,,134.419,4.5,5.0,2.0,3.0,1.5
319,ROL,"Rollins, Inc.",Consumer Cyclical,Personal Services,16618763264.0,51.58,C,36.78,6.79,22.49,9.8,12.5,39,,26.557587,11.625715,4.2351384,20.603,0.0301910254108304,0.37008998,0.14061,0.18799,0.1355,0.1173929088277419,3.0,Yearly,0.079,0.031,0.78015,501737504.0,646966016.0,0.22727272727272727,0.10909090909090909,0.14814814814814814,0.16363636363636364,0.3148148148148148,0.6363636363636364,0.8545454545454545,0.7272727272727273,0.7636363636363637,OK,,78.015,6.3,1.5,2.0,5.0,1.5
320,UDR,"UDR, Inc.",Real Estate,REIT - Residential,13004694528.0,51.56,C,36.58,15.88,17.98,8.7,9.0,20,,63.214287,3.9276605,7.3625507,17.81,0.0599650975515785,0.13739,0.022449998,0.20177999,0.29563,0.0411085950320722,3.0,Yearly,-0.001,0.909,1.5614400000000002,779827776.0,887260032.0,0.2222222222222222,0.20689655172413793,0.5333333333333333,0.7,0.8,0.8148148148148148,0.3333333333333333,0.36666666666666664,0.7333333333333333,OK,,156.144,2.7,6.0,0.0,1.5,1.5
321,A,"Agilent Technologies, Inc.",Healthcare,Diagnostics & Research,40814551040.0,51.53,C,36.38,8.94,22.39,7.7,12.5,39,,21.403223,5.5432158,5.5364285,21.053,0.0259803170433208,0.20971,0.086330004,0.25559,0.19533001,0.0048440980706059,3.0,Yearly,0.081,0.085,0.56336,1060374976.0,1608999936.0,0.3148148148148148,0.2711864406779661,0.3,0.2033898305084746,0.18333333333333332,0.7272727272727273,0.7166666666666667,0.7,0.8,OK,,56.336,2.7,3.0,2.0,5.0,1.5
322,FITB,Fifth Third Bancorp,Financial Services,Banks - Regional,49144504320.0,51.51,C,36.18,22.29,9.03,6.7,13.5,49,,10.968481,1.5209519,4.8682027,,,0.08438,0.0092,0.39078,0.23239,0.0287468720796482,3.0,Yearly,0.518,-0.057,,,3664999936.0,0.7419354838709677,0.65625,0.234375,,,0.1111111111111111,0.09375,0.65625,0.515625,PARTIAL,,,2.7,0.0,4.0,0.0,1.5
323,LIN,Linde plc,Basic Materials,Specialty Chemicals,215116382208.0,51.38,C,35.98,6.5,23.68,8.7,12.5,11,,23.862717,5.504376,6.068334,17.405,0.019341855963238,0.18400998,0.07164,0.28119,0.20435,0.0061760606091361,3.0,Yearly,0.093,0.113,0.68947,4160750080.0,10488999936.0,0.13636363636363635,0.09090909090909091,0.045454545454545456,0.22727272727272727,0.4090909090909091,0.7727272727272727,0.6818181818181818,0.8181818181818182,0.8636363636363636,OK,,68.947,2.7,4.0,2.0,5.0,1.5
324,HUBB,Hubbell Inc,Industrials,Electrical Equipment & Parts,24037234688.0,51.34,C,35.79,13.18,19.65,8.0,10.5,51,,19.856266,6.144673,3.8622718,19.615,0.0206268532314793,0.24444,0.08427,0.21666999,0.14491999,0.0570883665042014,3.0,Yearly,0.153,-0.009,1.41642,495812512.0,1068200000.0,0.43283582089552236,0.5211267605633803,0.38028169014084506,0.3142857142857143,0.17142857142857143,0.582089552238806,0.6,0.704225352112676,0.676056338028169,OK,,141.642,4.5,0.0,3.5,3.0,1.5
325,LUV,Southwest Airlines Company,Industrials,Airlines,18922573824.0,51.33,C,35.59,26.26,2.58,13.0,9.5,52,,8.076438,2.672009,0.6292214,9.416,-0.0441139785614821,0.11099,0.02318,0.033800002,0.02783,0.0562512818020366,3.0,Yearly,0.164,0.205,0.97275,-834750016.0,2528000000.0,0.8208955223880597,0.9577464788732394,0.9577464788732394,0.9285714285714286,0.014285714285714285,0.16417910447761194,0.04285714285714286,0.04225352112676056,0.08450704225352113,OK,,97.275,4.5,5.0,3.5,5.0,1.5
326,ERIE,Erie Indemnity Company,Financial Services,Insurance Brokers,12749838336.0,51.32,C,35.39,9.28,18.74,8.8,14.5,50,,17.403997,5.16797,3.0950198,14.95,0.0377422623972633,0.24808,0.14147,0.19096,0.14007,0.1331571544699494,3.0,Yearly,0.028,0.032,0.0256,481207744.0,697777024.0,0.14516129032258066,0.21875,0.5625,0.32432432432432434,0.3,0.8095238095238095,0.921875,0.1875,0.21875,OK,,2.56,6.3,1.5,1.0,7.0,1.5
327,DELL,Dell Technologies Inc.,Technology,Computer Hardware,345847726080.0,51.22,C,35.19,13.76,10.7,12.7,14.06,60,,18.71067,-241.9756,2.2873979,21.034,0.0005016658688681,,0.08554,0.11465,0.07525,0.0353498388848534,3.0,Yearly,0.577,2.729,,173500000.0,12152000512.0,,0.4230769230769231,0.8481012658227848,0.44871794871794873,0.05128205128205128,,0.5,0.13924050632911392,0.16455696202531644,PARTIAL,,,2.7,6.0,4.0,0.0,1.5
328,TGT,Target Corporation,Consumer Defensive,Discount Stores,71560822784.0,51.15,C,34.99,17.54,15.11,8.0,10.5,20,,16.507725,4.0104895,0.66441506,9.932,0.0479731758585588,0.26408002,0.05689,0.06044,0.04078,-0.0134373288069244,3.0,Yearly,0.053,1.005,1.07583,3432999936.0,8723000320.0,0.47058823529411764,0.3333333333333333,0.7777777777777778,0.6666666666666666,0.4166666666666667,0.7058823529411765,0.3888888888888889,0.2222222222222222,0.4444444444444444,OK,,107.583,0.0,6.0,2.0,3.0,1.5
329,PPL,PPL Corporation,Utilities,Utilities - Regulated Electric,26000422912.0,51.09,C,34.79,23.54,11.35,8.7,7.5,10,,16.320034,1.7277591,2.766591,12.249,-0.0745516735077943,0.086330004,0.03197,0.23591,0.13471,0.0459457488579095,3.0,Yearly,0.042,0.212,1.35434,-1938375040.0,2654000128.0,0.7666666666666667,0.6451612903225806,0.5806451612903226,0.7096774193548387,0.5483870967741935,0.12903225806451613,0.6129032258064516,0.5483870967741935,0.4838709677419355,OK,,135.434,2.7,5.0,1.0,3.0,1.5
330,JBHT,"J.B. Hunt Transport Services, I",Industrials,Integrated Freight & Logistics,25150418944.0,51.08,C,34.59,15.44,12.64,9.5,13.5,53,,26.47443,6.87707,1.9801437,16.252,0.0359051017802401,0.18448,0.0738,0.07423,0.05311,-0.067836545668778,3.0,Yearly,0.194,0.458,0.3837299999999999,903028352.0,1595293056.0,0.373134328358209,0.18309859154929578,0.7183098591549296,0.5285714285714286,0.6428571428571429,0.4925373134328358,0.5571428571428572,0.15492957746478872,0.18309859154929578,OK,,38.373,0.0,6.0,3.5,6.0,1.5
331,GE,GE Aerospace,Industrials,Aerospace & Defense,337643601920.0,51.06,C,34.39,3.27,20.65,16.65,10.5,54,,35.79218,19.141228,6.6676593,31.177,0.0195313193749263,0.48231998,0.05065,0.20571,0.17716,0.1631543559703441,3.0,Yearly,0.211,0.194,1.13225,6594625024.0,9799999488.0,0.08955223880597014,0.07042253521126761,0.09859154929577464,0.07142857142857142,0.15714285714285714,0.8955223880597015,0.2857142857142857,0.647887323943662,0.7887323943661971,OK,,113.225,7.65,5.0,4.0,3.0,1.5
332,DIS,Walt Disney Company (The),Communication Services,Entertainment,179886243840.0,51.03,C,34.1,20.67,12.16,4.7,13.5,15,,13.937665,1.6379988,1.8195876,10.927,0.0270191590876902,0.0801,0.048070002,0.19301,0.086990006,0.0450939232231049,3.0,Yearly,0.068,-0.483,0.39404,4860375040.0,16988999680.0,0.8421052631578947,0.55,0.55,0.55,0.3,0.3157894736842105,0.4,0.4,0.35,OK,,39.404,2.7,0.0,2.0,6.0,1.5
332,CBRE,CBRE Group Inc,Real Estate,Real Estate Services,40447877120.0,51.03,C,34.1,17.51,15.02,8.0,10.5,21,,15.357281,4.8208733,0.92534775,22.828,0.0404872907208832,0.15798001,0.02585,0.03608,0.029760001,0.0956752109291536,3.0,Yearly,0.155,-0.042,1.17789,1637624960.0,1360999936.0,0.18518518518518517,0.9655172413793104,1.0,0.26666666666666666,0.4666666666666667,0.8888888888888888,0.5,0.03333333333333333,0.1,OK,,117.789,4.5,0.0,3.5,3.0,1.5
334,FE,FirstEnergy Corp.,Utilities,Utilities - Regulated Electric,26738950144.0,50.92,C,33.8,24.54,12.39,9.5,4.5,11,,15.667593,2.0671916,1.710089,10.566,-0.0753442080990627,0.09491,0.03682,0.19304001,0.06939,0.065946361022678,3.0,Yearly,0.088,0.083,2.00908,-2014625024.0,3118000128.0,0.5666666666666667,0.7096774193548387,0.8709677419354839,0.9354838709677419,0.5161290322580645,0.3548387096774194,0.8387096774193549,0.3870967741935484,0.06451612903225806,OK,,200.908,4.5,3.0,2.0,0.0,1.5
335,COO,"The Cooper Companies, Inc.",Healthcare,Medical Instruments & Supplies,12380544000.0,50.86,C,33.6,21.92,6.15,9.29,13.5,40,,12.707232,1.5017033,2.9261508,16.887,0.0342694963969273,0.02853,0.025190001,-0.02866,0.05573,0.0734620313976186,3.0,Yearly,0.079,,0.33093,424275008.0,953000000.0,0.9259259259259259,0.7457627118644068,0.55,0.3559322033898305,0.36666666666666664,0.18181818181818182,0.1,0.03333333333333333,0.35,OK,,33.093,4.5,0.0,2.0,6.0,1.5
336,MCK,McKesson Corporation,Healthcare,Medical Distribution,103961288704.0,50.85,C,33.4,19.56,8.92,8.3,14.06,41,,17.666983,-24.394836,0.25295764,16.014,0.0654209838756867,,0.04743,0.01348,0.01117,0.1339152307952116,3.0,Yearly,0.077,-0.176,,6801249792.0,6853000192.0,,0.3728813559322034,0.9333333333333333,0.423728813559322,0.8,,0.36666666666666664,0.08333333333333333,0.2,PARTIAL,,,6.3,0.0,2.0,0.0,1.5
337,KO,Coca-Cola Company (The),Consumer Defensive,Beverages - Non-Alcoholic,376688181248.0,50.76,C,33.2,4.38,26.18,9.7,10.5,21,,24.82716,10.421379,7.5143766,24.134,0.0138542970334504,0.42054,0.09401,0.34873,0.28558,0.0368901411418778,3.0,Yearly,0.067,0.169,1.1551900000000002,5218749952.0,16341999616.0,0.17647058823529413,0.1388888888888889,0.05555555555555555,0.08333333333333333,0.1111111111111111,0.8235294117647058,0.8055555555555556,0.9166666666666666,0.9722222222222222,OK,,115.519,2.7,5.0,2.0,3.0,1.5
338,ICE,Intercontinental Exchange Inc.,Financial Services,Financial Data & Stock Exchanges,87858241536.0,50.66,C,33.0,9.12,19.54,9.5,12.5,51,,17.782312,2.9709926,8.3214855,16.105,0.0413578171435529,0.14094,0.02172,0.52626,0.38246,0.0946705327442019,3.0,Yearly,0.048,0.142,0.69226,3633625088.0,5513999872.0,0.3225806451612903,0.203125,0.125,0.24324324324324326,0.325,0.4444444444444444,0.421875,0.921875,0.921875,OK,,69.226,4.5,4.0,1.0,5.0,1.5
339,EQIX,"Equinix, Inc.",Real Estate,REIT - Specialty,102920495104.0,50.62,C,32.8,7.75,19.88,14.0,9.0,22,,55.79992,7.1561575,10.391811,27.602,0.0366885137521384,0.10735,0.03683,0.27021998,0.15479,0.0826577301901023,3.0,Yearly,0.167,0.288,1.62217,3776000000.0,3942000128.0,0.14814814814814814,0.2413793103448276,0.2,0.16666666666666666,0.4,0.7777777777777778,0.7333333333333333,0.5,0.36666666666666664,OK,,162.217,4.5,6.0,3.5,1.5,1.5
340,WST,"West Pharmaceutical Services, I",Healthcare,Medical Instruments & Supplies,23712409600.0,50.51,C,32.6,3.38,21.93,10.7,14.5,42,,33.77303,7.932853,7.1276937,25.926,0.0117211834937264,0.19087,0.11377,0.22469,0.1698,0.0211638141766776,3.0,Yearly,0.138,0.181,0.10585,277937504.0,662200000.0,0.18518518518518517,0.01694915254237288,0.15,0.06779661016949153,0.06666666666666667,0.6727272727272727,0.8333333333333334,0.6333333333333333,0.7333333333333333,OK,,10.585,2.7,5.0,3.0,7.0,1.5
341,KEYS,Keysight Technologies Inc.,Technology,Scientific & Technical Instruments,56352718848.0,50.48,C,32.41,12.67,14.3,10.0,13.5,61,,24.249977,8.578723,8.561641,33.283,0.0331328289063778,0.20897,0.072270006,0.25677,0.19143,-0.0027752224099102,3.0,Yearly,0.365,1.091,0.42094,1867124992.0,1604000000.0,0.4520547945205479,0.2692307692307692,0.34177215189873417,0.2564102564102564,0.48717948717948717,0.3783783783783784,0.41025641025641024,0.5316455696202531,0.4810126582278481,OK,,42.094,0.0,6.0,4.0,6.0,1.5
342,JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,643635675136.0,50.45,C,32.21,7.85,23.6,6.5,12.5,43,,21.700588,7.569436,6.5724726,19.409,0.0262339795202187,0.25742,0.08595,0.2919,0.21482,0.055992849541788,3.0,Yearly,0.066,-0.009,0.57709,16885125120.0,27608000512.0,0.2037037037037037,0.2542372881355932,0.18333333333333332,0.2542372881355932,0.2,0.8,0.7,0.7666666666666667,0.8333333333333334,OK,,57.709,4.5,0.0,2.0,5.0,1.5
343,NKE,"Nike, Inc.",Consumer Cyclical,Footwear & Accessories,55408676864.0,50.39,C,32.01,18.22,13.67,6.0,12.5,40,,16.301998,3.7260573,1.194204,11.65,0.0340966461378809,0.22138001,0.06971,0.12687,0.066989996,-0.0324018231474728,3.0,Yearly,-0.011,4.28,0.74289,1889250048.0,2868000000.0,0.5909090909090909,0.43636363636363634,0.6111111111111112,0.5818181818181818,0.3888888888888889,0.45454545454545453,0.43636363636363634,0.36363636363636365,0.38181818181818183,OK,,74.289,0.0,6.0,0.0,5.0,1.5
344,KHC,The Kraft Heinz Company,Consumer Defensive,Packaged Foods,29183123456.0,50.28,C,31.81,29.9,7.88,0.0,12.5,22,,11.7598715,0.8106328,1.172013,8.369,0.1113828717101117,-0.0876,0.0363,0.1549,-0.13639,-0.0198096274698871,3.0,Yearly,-0.014,,0.52591,3250500096.0,4621000192.0,0.9705882352941176,0.7777777777777778,0.5833333333333334,0.8611111111111112,0.8888888888888888,0.08823529411764706,0.1388888888888889,0.5277777777777778,0.08333333333333333,OK,,52.591,0.0,0.0,0.0,5.0,1.5
345,HRL,Hormel Foods Corporation,Consumer Defensive,Packaged Foods,11540855808.0,50.19,C,31.61,25.82,9.86,0.0,14.5,23,,13.498291,1.4713724,0.9501062,8.972,0.0538566312880494,0.042930003,0.04634,0.11057,0.028210001,-0.0095254322872891,3.0,Yearly,-0.029,-0.051,0.04244,621551616.0,1091657984.0,0.8823529411764706,0.6388888888888888,0.7222222222222222,0.7777777777777778,0.5833333333333334,0.20588235294117646,0.25,0.3888888888888889,0.3333333333333333,OK,,4.244,0.0,0.0,0.0,7.0,1.5
